Tue Jan 17 13:12:14 JST 2023,,,,,,,,,,,,,,,,,,
WSCE-5000_SEED(0),,,,,,,,,,,,,,,W-SCE,SCE,,
VisitorId,waitingTime[0],waitingTime[1],waitingTime[2],waitingTime[3],maxWTime,minWTime,sumWaitingTime,movingTime,travelTime,preference[0](WT),preference[1](MT),preference[2](TT),preference[3](smooth),preference[4](bias),utility,utility,W-SCEÇ≈è„è∏Ç∑ÇÈå¯óp,
1945,1230,2058,11086,506,11086,506,14880,3400,19470,0.245957755,0.442466133,0,0,0.311576112,-1867.76098,-3676.313222,1808.552242,
1946,4443,13709,472,8716,13709,472,27340,3400,31960,0.43857769,0.186289981,0,0,0.375132329,-7658.473349,-5310.839711,-2347.633638,
1947,4580,3591,16156,160,16156,160,24487,3000,28717,0.147997528,0.502067741,0,0,0.349934731,467.3372617,2501.055422,-2033.71816,
1948,5373,12822,18608,0,18608,0,36803,3400,41443,0.007096711,0.265861377,0,0,0.727041912,12363.68696,8814.852515,3548.834441,
1949,5246,12641,303,87,12641,87,18277,3800,23277,0.574917164,0.087847916,0,0,0.33723492,-6607.935907,-9479.210558,2871.274651,
1950,854,6856,5111,1480,6856,854,14301,2600,18071,0.275863793,0.683010865,0,0,0.041125342,-5474.122059,-7858.475054,2384.352995,
1951,3905,2955,13859,327,13859,327,21046,4600,26826,0.319511501,0.308885305,0,0,0.371603194,-3116.777043,-4569.080142,1452.303099,
1952,3848,1889,13484,358,13484,358,19579,4200,24979,0.444202112,0.344730164,0,0,0.211067724,-7374.424896,-6334.638141,-1039.786755,
1953,2049,1857,13090,14883,14883,1857,31879,2600,35729,0.420264097,0.440739546,0,0,0.138996357,-12732.95541,-10871.1965,-1861.758909,
1954,2754,2991,11816,160,11816,160,17721,3800,22701,0.065607198,0.07988027,0,0,0.854512533,8494.027905,4151.579576,4342.448329,
1955,4441,13812,271,459,13812,271,18983,3800,23973,0.57648856,0.221172598,0,0,0.202338842,-9044.067961,-16512.26461,7468.196649,
1956,3907,12032,7087,1173,12032,1173,24199,4200,29599,0.465820925,0.161967314,0,0,0.372211761,-7910.81577,-8459.019248,548.2034786,
1957,6183,13247,1682,267,13247,267,21379,3800,26379,0.240673574,0.368762424,0,0,0.390564002,-1477.13679,-3253.605946,1776.469156,
1958,4737,3356,11769,449,11769,449,20311,3000,24511,0.264602084,0.313852337,0,0,0.421545579,-1543.993977,-3142.078168,1598.084191,
1959,1253,2187,11885,98,11885,98,15423,3800,20393,0.134597929,0.504796812,0,0,0.36060526,256.3224559,-2278.947822,2535.270278,
1960,5361,3515,2198,11301,11301,2198,22375,2600,26185,0.52146421,0.430825347,0,0,0.047710443,-12353.59944,-10993.728,-1359.871438,
1961,5361,5746,1582,14147,14147,1582,26836,3000,31046,0.034658738,0.471286408,0,0,0.494054854,3863.838131,1653.555869,2210.282262,
1962,6212,12352,1670,300,12352,300,20534,4200,25934,0.824784509,0.156874003,0,0,0.018341488,-17373.9443,-21062.60677,3688.662472,
1963,1622,2493,3212,4464,4464,1622,11791,5000,17951,0.31044805,0.242367885,0,0,0.447184065,-3601.435265,-3575.669396,-25.76586907,
1964,1259,5310,11699,251,11699,251,18519,2600,22269,0.255836981,0.411725232,0,0,0.332437787,-2002.582861,-4643.546946,2640.964085,
1965,843,8086,13585,164,13585,164,22678,3800,27678,0.450021059,0.186315141,0,0,0.3636638,-6032.843251,-5905.531498,-127.3117538,
1966,4442,3900,4837,1300,4837,1300,14479,3400,19039,0.54652115,0.31115531,0,0,0.14232354,-8467.609429,-10139.6453,1672.035866,
1967,2097,9353,344,1237,9353,344,13031,2600,16841,0.508344956,0.032342962,0,0,0.459312081,-2570.392287,-3888.239374,1317.847087,
1968,2094,11167,522,632,11167,522,14415,5400,21035,0.432157696,0.137953999,0,0,0.429888304,-2398.343788,-6913.921262,4515.577475,
1969,4222,11604,580,272,11604,272,16678,5000,22848,0.271707905,0.246411572,0,0,0.481880524,-302.9321951,-5020.149863,4717.217668,
1970,1237,9867,13727,4059,13727,1237,28890,4200,34310,0.386905255,0.29003615,0,0,0.323058595,-8360.842786,-8828.87199,468.029204,
1971,4791,12337,94,8971,12337,94,26193,3400,30813,0.242924254,0.744430191,0,0,0.012645555,-8739.158107,-9809.029712,1069.871605,
1972,1882,9717,8258,72,9717,72,19929,4600,25709,0.35388601,0.338475861,0,0,0.307638129,-5642.413496,-5631.442357,-10.97113953,
1973,3544,9755,17401,0,17401,0,30700,3400,35330,0.18429727,0.410646716,0,0,0.405056014,-5.745333207,-2357.791788,2352.046455,
1974,4218,3411,16645,28,16645,28,24302,4200,29692,0.127865396,0.464340939,0,0,0.407793665,1718.690526,4139.526171,-2420.835645,
1975,5386,13206,272,1780,13206,272,20644,4200,26054,0.322606889,0.398419767,0,0,0.278973344,-4725.018418,-5189.03565,464.0172322,
1976,5344,11603,2326,58,11603,58,19331,3000,23511,0.21086699,0.350263848,0,0,0.438869162,-60.31684191,26.62623899,-86.94308091,
1977,4749,11357,13531,1996,13531,1996,31633,3400,36273,0.012503679,0.699056105,0,0,0.288440215,554.8382304,-1484.734838,2039.573068,
1978,4519,15775,1595,228,15775,228,22117,4600,27917,0.351151819,0.283068434,0,0,0.365779747,-3381.761861,-6248.464118,2866.702258,
1979,2126,8317,17619,518,17619,518,28580,3000,32790,0.226151339,0.428638643,0,0,0.345210018,-1845.884685,-1323.675122,-522.2095632,
1980,1108,1265,12907,651,12907,651,15931,3400,20521,0.263445113,0.582088343,0,0,0.154466544,-4282.9025,-5772.651155,1489.748655,
1981,5398,12939,18707,0,18707,0,37044,3400,41674,0.077662814,0.419324595,0,0,0.503012591,5107.211614,8315.974915,-3208.763302,
1982,3540,3071,2825,13665,13665,2825,23101,3000,27301,0.903283271,0.003532477,0,0,0.093184252,-19867.22698,-12250.10503,-7617.121942,
1983,4792,12832,242,347,12832,242,18213,3800,23233,0.28588774,0.685489558,0,0,0.028622702,-7451.373904,-8992.460982,1541.087078,
1984,4800,15294,8652,0,15294,0,28746,2600,32586,0.336520757,0.414060509,0,0,0.249418735,-6935.572857,-5349.73804,-1585.834817,
1985,1267,1943,10723,670,10723,670,14603,3800,19583,0.368661442,0.31712749,0,0,0.314211068,-3429.883642,-6821.793351,3391.909709,
1986,4901,15493,1807,0,15493,0,22201,3400,26801,0.42864903,0.547184787,0,0,0.024166183,-11002.45872,-13739.19341,2736.734692,
1987,4150,3637,13761,316,13761,316,21864,3400,26474,0.420328488,0.163142053,0,0,0.416529459,-4144.506472,-5688.305464,1543.798992,
1988,837,1479,9514,1550,9514,837,13380,3000,17550,0.636327309,0.304957658,0,0,0.058715033,-8919.462029,-10991.4946,2072.032572,
1989,1233,5882,15824,8594,15824,1233,31533,3000,35763,0.31542235,0.297538951,0,0,0.387038699,-5191.548167,-376.5621166,-4814.98605,
1990,2166,8368,3994,195,8368,195,14723,3800,19693,0.456647006,0.208895698,0,0,0.334457296,-4783.498048,-7703.217992,2919.719943,
1991,4740,3640,11767,109,11767,109,20256,2600,24046,0.066128761,0.269723076,0,0,0.664148162,5701.855091,3680.567895,2021.287195,
1992,1105,7378,11868,256,11868,256,20607,3000,24787,0.347509821,0.397539362,0,0,0.254950816,-5393.264094,-6104.825811,711.5617171,
1993,3899,15711,80,285,15711,80,19975,4200,25385,0.116218831,0.429287069,0,0,0.454494101,2979.720456,1209.944213,1769.776243,
1994,1068,7789,11654,302,11654,302,20813,3400,25393,0.373152803,0.571272686,0,0,0.055574511,-9077.87457,-8820.176274,-257.6982963,
1995,2785,9996,3386,317,9996,317,16484,3800,21484,0.300671339,0.407175603,0,0,0.292153058,-3675.784202,-4756.539962,1080.75576,
1996,2244,9030,4055,789,9030,789,16118,2600,19918,0.173972141,0.632976561,0,0,0.193051298,-2858.886278,-5331.507763,2472.621485,
1997,6747,2831,1579,1445,6747,1445,12602,4600,18402,0.518208818,0.243863444,0,0,0.237927738,-6390.746501,-9017.265482,2626.518981,
1998,4231,1770,4994,1185,4994,1185,12180,5000,18340,0.401282918,0.455918327,0,0,0.142798755,-6623.29712,-5799.905924,-823.3911958,
1999,1275,8333,13567,118,13567,118,23293,3400,27903,0.513118332,0.259490601,0,0,0.227391067,-9776.150896,-9455.514306,-320.6365903,
2000,3900,14195,464,7014,14195,464,25573,3800,30563,0.372139197,0.317005079,0,0,0.310855724,-6452.975049,-6647.753005,194.7779565,
2001,912,1464,9374,1622,9374,912,13372,2600,17142,0.367591265,0.55495251,0,0,0.077456225,-5702.87234,-6946.861839,1243.989498,
2002,5258,12374,10925,986,12374,986,29543,6200,36943,0.159859229,0.102822845,0,0,0.737317926,3036.353708,1135.197344,1901.156364,
2003,4718,11434,1039,2111,11434,1039,19302,2600,23102,0.467515036,0.01730264,0,0,0.515182325,-3713.641815,-7389.910419,3676.268604,
2004,1015,1236,3070,2934,3070,1015,8255,3400,12815,0.332269801,0.146104325,0,0,0.521625874,-2167.700744,-1662.234148,-505.4665965,
2005,1357,8817,13641,33,13641,33,23848,3800,28868,0.665035103,0.117265568,0,0,0.217699329,-13342.91383,-15240.50099,1897.587164,
2006,4735,11425,627,140,11425,140,16927,2600,20737,0.294569355,0.382057431,0,0,0.323373214,-2330.258075,-4055.621461,1725.363386,
2007,3507,3118,13502,312,13502,312,20439,2600,24249,0.526189368,0.464347159,0,0,0.009463473,-11837.26391,-9850.345001,-1986.918906,
2008,4854,1789,16287,32,16287,32,22962,4200,28382,0.478124263,0.442263707,0,0,0.07961203,-11542.10334,-12632.79334,1090.689997,
2009,4615,15641,58,7585,15641,58,27899,4200,33309,0.383013497,0.442301933,0,0,0.17468457,-9821.252013,-10033.1137,211.8616889,
2010,1355,5559,2660,291,5559,291,9865,3400,14405,0.167140279,0.060345438,0,0,0.772514283,2215.591895,649.5709074,1566.020988,
2011,4629,14307,8653,0,14307,0,27589,3400,32209,0.51625536,0.123648028,0,0,0.360096612,-9511.470194,-7992.832894,-1518.6373,
2012,1713,9826,17387,0,17387,0,28926,4200,34346,0.434600373,0.12423415,0,0,0.441165477,-5422.48968,-6113.569031,691.0793511,
2013,2312,8729,10762,115,10762,115,21918,5000,28138,0.345632967,0.139202582,0,0,0.515164451,-2786.640373,-2985.907163,199.2667904,
2014,2357,8786,1914,10223,10223,1914,23280,2600,27090,0.271582187,0.470671403,0,0,0.25774641,-5404.564034,-5041.135116,-363.4289171,
2015,4877,13229,6976,16,13229,16,25098,4600,30918,0.193374815,0.057058285,0,0,0.7495669,4788.238235,9323.373426,-4535.135191,
2016,2409,9339,11267,122,11267,122,23137,3400,27757,0.257600359,0.387331418,0,0,0.355068222,-3319.790997,-5302.333922,1982.542925,
2017,4888,15891,10040,770,15891,770,31589,4600,37439,0.36043461,0.337370926,0,0,0.302194464,-8368.192648,-7795.930333,-572.2623147,
2018,2938,11968,665,557,11968,557,16128,3400,20748,0.456039407,0.478792972,0,0,0.065167621,-8239.271942,-9310.51135,1071.239409,
2019,4610,15664,274,326,15664,274,20874,3800,25884,0.236935087,0.418342557,0,0,0.344722356,-1230.207657,-4200.046262,2969.838604,
2020,3580,10068,3411,433,10068,433,17492,2600,21282,0.211095126,0.441353813,0,0,0.347551061,-1491.341392,-5417.811781,3926.470389,
2021,4239,5601,1964,1180,5601,1180,12984,4200,18354,0.399929161,0.35728235,0,0,0.242788489,-5619.898188,-6071.679227,451.7810396,
2022,1158,5940,12272,6723,12272,1158,26093,3800,31113,0.120179434,0.463013847,0,0,0.416806719,-262.904705,-2547.908794,2285.004089,
2023,4618,14700,387,11491,14700,387,31196,3800,36226,0.557314939,0.343049581,0,0,0.09963548,-17263.50262,-18368.66871,1105.166088,
2024,1372,2854,5398,331,5398,331,9955,5000,16105,0.399570299,0.055879233,0,0,0.544550468,-1497.881265,-4145.543604,2647.662338,
2025,4960,15635,6634,0,15635,0,27229,3800,32249,0.396478074,0.421837586,0,0,0.181684341,-9558.049626,-9108.68683,-449.3627956,
2026,1061,7402,2623,11124,11124,1061,22210,3000,26390,0.013129881,0.976492863,0,0,0.010377256,-3116.666907,-5444.914642,2328.247735,
2027,5574,11730,270,453,11730,270,18027,4200,23437,0.339364548,0.154898279,0,0,0.505737173,-972.5494698,-2871.105322,1898.555853,
2028,4281,3064,16842,30,16842,30,24217,5000,30407,0.015581301,0.240560403,0,0,0.743858296,10925.61129,16944.52787,-6018.916578,
2029,1416,5645,15834,36,15834,36,22931,3000,27101,0.012633926,0.794897948,0,0,0.192468125,366.2090299,1404.55994,-1038.35091,
2030,914,1581,3232,3268,3268,914,8995,3000,13155,0.141693094,0.399395961,0,0,0.458910945,-1392.440904,-1160.944062,-231.4968419,
2031,3008,10133,285,948,10133,285,14374,4200,19754,0.292433389,0.501914869,0,0,0.205651742,-4286.221626,-6555.805246,2269.583619,
2032,934,8576,10402,309,10402,309,20221,3400,24811,0.200250948,0.597509287,0,0,0.202239766,-4039.600038,-4817.524574,777.9245359,
2033,3983,13766,7171,903,13766,903,25823,3400,30433,0.327002322,0.237037681,0,0,0.435959997,-3642.35564,-5838.315282,2195.959641,
2034,1272,1631,1683,11628,11628,1272,16214,3800,21184,0.255082581,0.30558954,0,0,0.439327879,-747.4696961,-2988.426382,2240.956686,
2035,4902,11700,7361,142,11700,142,24105,2600,27925,0.255160765,0.409358247,0,0,0.335480987,-3337.492442,-6433.187017,3095.694575,
2036,4999,3080,2296,1799,4999,1799,12174,3400,16774,0.415477147,0.487527113,0,0,0.096995741,-6405.224596,-8593.917653,2188.693057,
2037,4330,1790,2890,1922,4330,1790,10932,4200,16282,0.36598699,0.187171284,0,0,0.446841725,-3652.111188,-2710.168748,-941.9424396,
2038,5006,15883,257,228,15883,228,21374,3000,25594,0.458999867,0.390458987,0,0,0.150541146,-8625.318474,-11958.46954,3333.151062,
2039,1738,8101,289,1547,8101,289,11675,3400,16255,0.663599941,0.015186855,0,0,0.321213203,-5289.847079,-5827.375991,537.5289116,
2040,3008,9812,8043,290,9812,290,21153,3800,26163,0.379815672,0.426803631,0,0,0.193380697,-7814.723715,-10192.60881,2377.885099,
2041,1456,2262,10592,264,10592,264,14574,3000,18734,0.302393788,0.54287215,0,0,0.154734062,-4437.610117,-5319.866942,882.2568243,
2042,2499,9646,3504,518,9646,518,16167,3400,20777,0.62971275,0.082942578,0,0,0.287344672,-7839.688626,-12747.46397,4907.775347,
2043,3001,9830,17214,0,17214,0,30045,3400,34675,0.08298194,0.254220411,0,0,0.662797649,8051.856962,3929.134124,4122.722837,
2044,4348,12272,7203,53,12272,53,23876,3800,28856,0.213197328,0.361804454,0,0,0.424998218,-1272.103091,-3232.821261,1960.71817,
2045,4351,3809,2589,13933,13933,2589,24682,3800,29652,0.35950617,0.207157932,0,0,0.433335898,-4744.768989,-3111.285423,-1633.483566,
2046,4922,12703,354,484,12703,354,18463,3400,23083,0.421436361,0.292353928,0,0,0.286209711,-5240.579172,-7892.524381,2651.945208,
2047,1497,8159,354,17422,17422,354,27432,3400,32022,0.145876329,0.436534928,0,0,0.417588743,1641.506456,-269.1231362,1910.629592,
2048,3018,5846,11573,376,11573,376,20813,3400,25403,0.28754653,0.102395033,0,0,0.610058436,497.9752613,-2881.256811,3379.232072,
2049,3962,11504,931,7178,11504,931,23575,3400,28155,0.441279843,0.203702716,0,0,0.355017441,-7342.162134,-8724.785929,1382.623796,
2050,2548,9056,1565,10113,10113,1565,23282,2600,27092,0.590817593,0.135314767,0,0,0.273867641,-11766.21299,-13564.06954,1797.856548,
2051,5793,15230,8072,0,15230,0,29095,3000,33335,0.345217953,0.270554345,0,0,0.384227702,-5003.99148,-9096.163852,4092.172373,
2052,4423,10885,732,169,10885,169,16209,4600,21979,0.04580723,0.460914513,0,0,0.493278257,2423.273643,1020.538745,1402.734898,
2053,4935,3906,1982,1465,4935,1465,12288,5000,18488,0.497407133,0.440925814,0,0,0.061667053,-8102.78325,-9308.60229,1205.81904,
2054,1387,2036,1658,12067,12067,1387,17148,5000,23318,0.39903049,0.425954047,0,0,0.175015463,-7103.179943,-6205.73817,-897.4417726,
2055,4954,12499,2089,370,12499,370,19912,3400,24522,0.552628125,0.017139173,0,0,0.430232702,-5843.911971,-10611.88884,4767.976873,
2056,3655,10908,689,488,10908,488,15740,3800,20750,0.326898427,0.25932626,0,0,0.413775313,-1819.28227,-4072.075708,2252.793439,
2057,4809,14099,261,485,14099,261,19654,3000,23854,0.318220423,0.615575771,0,0,0.066203806,-7184.903238,-9624.633052,2439.729814,
2058,3978,3423,2659,473,3978,473,10533,3800,15483,0.513646397,0.436627209,0,0,0.049726393,-6895.129891,-7841.882379,946.7524879,
2059,4817,3089,13662,269,13662,269,21837,3800,26837,0.642460239,0.017398093,0,0,0.340141668,-9539.999635,-12895.08039,3355.080755,
2060,4837,5650,2139,1172,5650,1172,13798,3000,17958,0.474019191,0.233325841,0,0,0.292654968,-5929.985372,-8541.989601,2612.00423,
2061,6463,2242,18424,0,18424,0,27129,6600,34939,0.275053005,0.050084093,0,0,0.674862902,4641.206131,3867.064105,774.1420258,
2062,1400,8716,11289,187,11289,187,21592,3400,26192,0.193927979,0.66686965,0,0,0.139202371,-4909.225016,-6918.787524,2009.562509,
2063,6385,16248,7037,0,16248,0,29670,3400,34310,0.387665846,0.407740739,0,0,0.204593415,-9564.130362,-8841.001179,-723.1291825,
2064,3662,10538,2910,254,10538,254,17364,3400,21934,0.176171996,0.368865263,0,0,0.454962741,365.6444042,-1705.878547,2071.522951,
2065,5105,12753,1938,252,12753,252,20048,3400,24648,0.48284939,0.302900908,0,0,0.214249701,-8031.692149,-10877.4475,2845.755349,
2066,4816,14930,10392,0,14930,0,30138,4600,35958,0.530413791,0.184585982,0,0,0.285000228,-12579.65294,-11581.61805,-998.0348899,
2067,5106,12740,234,255,12740,234,18335,3400,22945,0.402619665,0.166366298,0,0,0.431014037,-2557.415418,-6030.960223,3473.544806,
2068,1255,5478,3219,389,5478,389,10341,3800,15281,0.350832031,0.400707968,0,0,0.24846,-3886.231376,-4608.584276,722.3528991,
2069,5193,15920,6366,378,15920,378,27857,3800,32877,0.124781313,0.354190783,0,0,0.521027904,3275.857681,671.0367057,2604.820976,
2070,3673,10170,18778,0,18778,0,32621,2600,36431,0.090456912,0.52219953,0,0,0.387343558,2965.023614,-954.7358642,3919.759478,
2071,1404,10166,17195,2179,17195,1404,30944,4200,36394,0.465319971,0.160804469,0,0,0.37387556,-9170.370981,-9303.87846,133.5074788,
2072,937,1564,3355,5089,5089,937,10945,3400,15495,0.016088418,0.655631145,0,0,0.328280437,-1042.213251,-890.7965711,-151.4166796,
2073,1405,9006,17741,0,17741,0,28152,2600,31962,0.103796457,0.639172842,0,0,0.257030701,-23.9455751,-2019.313471,1995.367896,
2074,1407,8758,17848,3135,17848,1407,31148,3800,36178,0.166152519,0.384413967,0,0,0.449433514,753.0446621,-1590.357236,2343.401898,
2075,1799,8342,17943,24,17943,24,28108,3800,33128,0.215545075,0.589016976,0,0,0.195437949,-4794.752876,-4141.756369,-652.9965068,
2076,1047,10412,922,793,10412,793,13174,5400,19764,0.640618557,0.039930128,0,0,0.319451315,-5582.329363,-7454.284838,1871.955475,
2077,5204,15670,307,265,15670,265,21446,3400,26076,0.440718111,0.472568775,0,0,0.086713114,-9722.558927,-12325.79918,2603.240253,
2078,1403,9005,4179,203,9005,203,14790,3000,18960,0.223246561,0.459033427,0,0,0.317720013,-1882.345361,-2806.939097,924.5937363,
2079,5297,16021,14,246,16021,14,21578,3800,26578,0.284187158,0.399393572,0,0,0.31641927,-2584.962802,-3952.568904,1367.606102,
2080,5206,11312,2470,417,11312,417,19405,2600,23195,0.4555041,0.526031699,0,0,0.018464201,-10005.57201,-13156.10683,3150.534826,
2081,3063,2596,3113,2356,3113,2356,11128,3000,15318,0.345469702,0.574476212,0,0,0.080054086,-5507.214537,-6598.998068,1091.783531,
2082,4882,3038,423,16851,16851,423,25194,3000,29394,0.044176762,0.150716015,0,0,0.805107223,11661.16408,10310.89111,1350.272971,
2083,4072,11942,7115,7,11942,7,23136,4600,28926,0.405669465,0.211341187,0,0,0.382989348,-5786.760329,-5866.514175,79.75384589,
2084,4111,3288,16440,4485,16440,3288,28324,3800,33314,0.532043666,0.294804856,0,0,0.173151478,-13912.575,-12839.2116,-1073.363402,
2085,1423,8218,13642,77,13642,77,23360,4600,29170,0.409985083,0.197878722,0,0,0.392136196,-5168.166155,-5121.704699,-46.46145634,
2086,1275,2403,13088,1757,13088,1275,18523,4600,24293,0.207779923,0.047655974,0,0,0.744564103,4727.610751,1033.665831,3693.94492,
2087,4162,1679,3173,17487,17487,1679,26501,4200,31871,0.042302251,0.419485901,0,0,0.538211848,5625.160148,-1030.513371,6655.673519,
2088,5167,13181,180,414,13181,180,18942,3800,23942,0.981061641,0.005558243,0,0,0.013380116,-18430.43603,-14880.57511,-3549.860928,
2089,4418,3406,16331,0,16331,0,24155,3400,28775,0.20789021,0.080288942,0,0,0.711820848,6330.175836,3932.882939,2397.292897,
2090,4888,14698,123,10594,14698,123,30303,3000,34513,0.29409094,0.192376084,0,0,0.513532976,-2004.222891,-3529.358838,1525.135947,
2091,1014,5297,3274,11602,11602,1014,21187,2600,24967,0.176787903,0.531478573,0,0,0.291733523,-2038.575056,-2987.692883,949.1178267,
2092,4498,12965,8977,0,12965,0,26440,4200,31830,0.34730621,0.13251199,0,0,0.5201818,-2995.169502,-3816.136882,820.9673801,
2093,4181,13101,350,9042,13101,350,26674,3000,30874,0.268165751,0.519861365,0,0,0.211972884,-6009.771095,-6376.799444,367.0283487,
2094,1284,7865,2338,1187,7865,1187,12674,3400,17254,0.469648532,0.108385251,0,0,0.421966217,-3502.944952,-7047.047894,3544.102941,
2095,4183,1753,2928,17145,17145,1753,26009,3000,30189,0.034169759,0.590228391,0,0,0.37560185,3121.857235,167.5388506,2954.318385,
2096,1067,5491,2758,2167,5491,1067,11483,3000,15643,0.340249743,0.392262204,0,0,0.267488053,-3900.507263,-4372.41258,471.9053166,
2097,3095,10514,18975,0,18975,0,32584,3800,37614,0.076298099,0.483679443,0,0,0.440022457,4025.346976,-472.7760845,4498.123061,
2098,2582,2778,11827,389,11827,389,17576,4600,23376,0.111907048,0.351084297,0,0,0.537008655,2560.438949,-264.3492632,2824.788212,
2099,5774,13209,8689,0,13209,0,27672,3400,32302,0.405876514,0.266017164,0,0,0.328106323,-7801.916826,-7136.575059,-665.3417669,
2100,2647,9819,1085,1062,9819,1062,14613,3400,19233,0.179738488,0.435555236,0,0,0.384706276,-738.5334662,-3279.837725,2541.304259,
2101,4180,14803,8379,0,14803,0,27362,5000,33552,0.281263829,0.158408867,0,0,0.560327304,-193.4601382,-2080.383703,1886.923564,
2102,5793,11560,2045,431,11560,431,19829,3000,24019,0.357799099,0.207543556,0,0,0.434657345,-2880.127405,-5680.618999,2800.491594,
2103,3743,12367,15910,0,15910,0,32020,3000,36260,0.204539921,0.437077945,0,0,0.358382135,-2158.742327,-3414.040244,1255.297916,
2104,5153,5855,1655,1509,5855,1509,14172,3000,18352,0.322680312,0.487773376,0,0,0.189546312,-5212.577229,-5964.814572,752.237343,
2105,1113,6553,2385,18577,18577,1113,28628,5000,34828,0.031799295,0.093133648,0,0,0.875067057,13906.15263,14522.75203,-616.5993956,
2106,5273,15794,269,9530,15794,269,30866,3000,35106,0.406959063,0.43562429,0,0,0.157416647,-11424.17786,-11039.18289,-384.9949679,
2107,1252,7381,2285,1398,7381,1252,12316,4600,18096,0.609505012,0.342256123,0,0,0.048238865,-8785.385883,-11227.85332,2442.467439,
2108,4117,10622,19188,0,19188,0,33927,3000,38167,0.092088671,0.384601265,0,0,0.523310064,5763.17739,9262.531603,-3499.354213,
2109,1256,5496,11791,466,11791,466,19009,2600,22769,0.089512514,0.544709222,0,0,0.365778264,1024.651486,-1674.418936,2699.070422,
2110,5964,3489,2216,3759,5964,2216,15428,3000,19608,0.733865962,0.180801955,0,0,0.085332083,-11544.66529,-11442.86029,-101.8049943,
2111,4492,11526,19448,0,19448,0,35466,3800,40486,0.060703793,0.73103961,0,0,0.208256597,-880.6969512,-1982.584939,1101.887988,
2112,5139,13163,192,294,13163,192,18788,3000,22998,0.347311124,0.326195171,0,0,0.326493704,-3268.917084,-4514.040746,1245.123662,
2113,1261,2038,13581,12462,13581,1261,29342,2600,33152,0.24348113,0.526713233,0,0,0.229805637,-5682.472263,-5391.482663,-290.9896005,
2114,2621,2764,15606,224,15606,224,21215,3400,25825,0.116588687,0.494622032,0,0,0.388789281,1825.212828,-1641.921698,3467.134526,
2115,5155,11742,596,232,11742,232,17725,3800,22735,0.237976242,0.341462995,0,0,0.420560763,-675.0338801,-3333.760741,2658.726861,
2116,6606,16353,4376,0,16353,0,27335,5400,33965,0.426758074,0.066179673,0,0,0.507062254,-3730.813137,-6261.465434,2530.652296,
2117,3162,10957,16065,0,16065,0,30184,5000,36414,0.350769753,0.174164088,0,0,0.475066159,-3826.516816,-6420.040042,2593.523226,
2118,3749,1800,3179,1470,3749,1470,10198,5000,16368,0.5438192,0.340753554,0,0,0.115427245,-6986.577286,-8271.92225,1285.344964,
2119,1587,8487,344,1159,8487,344,11577,4600,17337,0.38584324,0.16861449,0,0,0.44554227,-1614.483138,-4625.146904,3010.663766,
2120,1506,10605,965,241,10605,241,13317,3400,17907,0.110171422,0.426835989,0,0,0.462992589,1880.060008,-1279.533836,3159.593845,
2121,1268,9637,1524,14125,14125,1268,26554,3000,30774,0.471257027,0.358056482,0,0,0.170686491,-11393.41233,-8309.804183,-3083.608144,
2122,1360,7394,16674,3786,16674,1360,29214,3800,34234,0.41472603,0.115322542,0,0,0.469951429,-5357.195704,-7056.534895,1699.339191,
2123,1365,5455,11817,254,11817,254,18891,2600,22661,0.048565447,0.413857111,0,0,0.537577442,4222.529621,62.97994984,4159.549671,
2124,4136,11602,566,457,11602,457,16761,4600,22531,0.324251179,0.185686697,0,0,0.490062125,-827.1904335,-5142.728074,4315.537641,
2125,5183,12265,7190,84,12265,84,24722,2600,28542,0.142932998,0.302252352,0,0,0.55481465,2438.751575,496.1561212,1942.595453,
2126,4880,3474,16670,44,16670,44,25068,3800,30068,0.328364753,0.406241911,0,0,0.265393336,-5362.737293,-5808.384851,445.6475584,
2127,2611,8407,9659,390,9659,390,21067,3000,25277,0.257711224,0.355109865,0,0,0.387178911,-2905.770632,-5070.219833,2164.449201,
2128,3836,3177,11857,373,11857,373,19243,3000,23433,0.24010012,0.391037733,0,0,0.368862148,-1557.346899,-3118.416195,1561.069296,
2129,5443,15335,1677,6839,15335,1677,29294,3400,33904,0.115149173,0.689934827,0,0,0.194916,-3056.795556,-4465.064901,1408.269345,
2130,3845,3238,11809,285,11809,285,19177,2600,22977,0.21795801,0.325286591,0,0,0.456755398,238.1233086,-2045.713396,2283.836705,
2131,5978,13351,425,231,13351,231,19985,3400,24595,0.420237107,0.164517124,0,0,0.415245768,-3509.772331,-5579.151336,2069.379005,
2132,5242,11539,9144,630,11539,630,26555,3400,31165,0.369851679,0.225013902,0,0,0.405134419,-6166.847218,-8911.666286,2744.819067,
2133,1392,6508,11725,312,11725,312,19937,3000,24127,0.08865795,0.49572011,0,0,0.41562194,1488.759323,-875.5531809,2364.312503,
2134,1518,2064,11529,554,11529,554,15665,3800,20645,0.387786413,0.24512896,0,0,0.367084627,-2977.41042,-4449.971023,1472.560603,
2135,6017,11653,2085,384,11653,384,20139,3000,24329,0.302963419,0.13167104,0,0,0.565365541,-125.2891473,-2954.780978,2829.49183,
2136,1409,5557,11856,388,11856,388,19210,2600,22970,0.379831143,0.368378637,0,0,0.251790221,-5366.810454,-7008.88301,1642.072556,
2137,4915,3045,431,16964,16964,431,25355,3000,29555,0.312687208,0.384458975,0,0,0.302853817,-4074.478928,-5884.049759,1809.570831,
