Mon Jan 16 15:04:15 JST 2023,,,,,,,,,,,,,,,,,,,
SCE-5000_SEED(0),,,,,,,,,,,,,,,,,,,
VisitorId,sumWaitingTime,waitingTime[0],waitingTime[1],waitingTime[2],waitingTime[3],movingTime,travelTime,,,,,,,,,,,,
4085,19284,2523,1882,3662,11217,4200,24674,,,,,,,,,,,,
4086,16030,1100,8026,2599,4305,3000,20180,,,,,,,,,,,,
4087,27940,24654,395,2101,790,3400,32560,,,,,,,,,,,,
4088,12405,3567,1731,4830,2277,5800,19345,,,,,,,,,,,,
4089,28449,24650,2650,1022,127,3400,33089,,,,,,,,,,,,
4090,26876,24664,270,152,1790,3000,31076,,,,,,,,,,,,
4091,27688,24732,1154,1802,0,2600,31488,,,,,,,,,,,,
4092,28605,24758,178,3399,270,3000,32835,,,,,,,,,,,,
4093,28584,24775,3131,0,678,2600,32414,,,,,,,,,,,,
4094,27967,24821,3146,0,0,2600,31767,,,,,,,,,,,,
4095,28010,24874,3136,0,0,2600,31810,,,,,,,,,,,,
4096,27543,24914,115,751,1763,3000,31723,,,,,,,,,,,,
4097,21707,3224,7445,3263,7775,3800,26707,,,,,,,,,,,,
4098,28372,24913,3298,161,0,4200,33822,,,,,,,,,,,,
4099,24756,4858,4733,8028,7137,3800,29776,,,,,,,,,,,,
4100,32529,11895,8042,2248,10344,3000,36769,,,,,,,,,,,,
4101,17754,2903,1933,11345,1573,3400,22344,,,,,,,,,,,,
4102,28261,24915,304,583,2459,2600,32081,,,,,,,,,,,,
4103,27074,24930,86,2058,0,3000,31274,,,,,,,,,,,,
4104,20650,3268,8704,2375,6303,3400,25250,,,,,,,,,,,,
4105,16918,5805,3063,4950,3100,3400,21488,,,,,,,,,,,,
4106,29008,24936,1084,1599,1389,3000,33258,,,,,,,,,,,,
4107,22846,4864,3094,4781,10107,3400,27446,,,,,,,,,,,,
4108,27259,25043,896,506,814,3000,31469,,,,,,,,,,,,
4109,27234,25058,1036,0,1140,2600,31034,,,,,,,,,,,,
4110,29180,25105,1114,1435,1526,2600,33030,,,,,,,,,,,,
4111,17718,4194,1891,8536,3097,2600,21508,,,,,,,,,,,,
4112,27079,25121,97,1861,0,3000,31279,,,,,,,,,,,,
4113,15286,2917,8186,3600,583,4200,20666,,,,,,,,,,,,
4114,18415,1196,8296,7526,1397,4600,24195,,,,,,,,,,,,
4115,16456,1205,7467,4713,3071,4200,21816,,,,,,,,,,,,
4116,12512,4248,4228,3341,695,3800,17492,,,,,,,,,,,,
4117,19311,6498,7325,3264,2224,4200,24721,,,,,,,,,,,,
4118,21195,5804,4363,8689,2339,2600,24995,,,,,,,,,,,,
4119,26722,25138,125,561,898,3400,31322,,,,,,,,,,,,
4120,22660,11870,7214,2596,980,4200,28060,,,,,,,,,,,,
4121,26016,25140,122,754,0,3000,30186,,,,,,,,,,,,
4122,17068,1253,4788,9451,1576,3800,22018,,,,,,,,,,,,
4123,20165,5832,4349,3198,6786,2600,23975,,,,,,,,,,,,
4124,20123,6835,2961,4341,5986,4600,25913,,,,,,,,,,,,
4125,21483,4306,3880,11389,1908,3400,26103,,,,,,,,,,,,
4126,28005,25182,728,109,1986,3400,32615,,,,,,,,,,,,
4127,27501,25191,883,520,907,2600,31311,,,,,,,,,,,,
4128,31758,4425,4186,23147,0,3000,35998,,,,,,,,,,,,
4129,17407,6851,3040,3333,4183,4600,23187,,,,,,,,,,,,
4130,27556,25204,886,0,1466,2600,31356,,,,,,,,,,,,
4131,28525,25207,2321,946,51,3400,33165,,,,,,,,,,,,
4132,22104,6552,8043,7229,280,4600,27914,,,,,,,,,,,,
4133,27441,25204,61,2176,0,3000,31641,,,,,,,,,,,,
4134,20487,4454,4702,9011,2320,2600,24267,,,,,,,,,,,,
4135,22162,12285,7756,2121,0,4600,27952,,,,,,,,,,,,
4136,28973,25211,1031,1460,1271,3000,33223,,,,,,,,,,,,
4137,19040,3435,8266,490,6849,3400,23630,,,,,,,,,,,,
4138,19196,5856,4820,2228,6292,5000,25386,,,,,,,,,,,,
4139,28379,25278,793,0,2308,3000,32579,,,,,,,,,,,,
4140,14236,6929,4337,2556,414,3800,19206,,,,,,,,,,,,
4141,28655,25297,66,1577,1715,3000,32885,,,,,,,,,,,,
4142,23847,7396,4661,10813,977,3000,28037,,,,,,,,,,,,
4143,22550,4929,8871,2193,6557,3000,26760,,,,,,,,,,,,
4144,19819,5863,4658,7244,2054,4600,25609,,,,,,,,,,,,
4145,22873,12074,8623,856,1320,3400,27483,,,,,,,,,,,,
4146,25189,6923,4751,8463,5052,4200,30599,,,,,,,,,,,,
4147,15255,1211,7469,4851,1724,4200,20615,,,,,,,,,,,,
4148,19827,4507,8884,4131,2305,3400,24407,,,,,,,,,,,,
4149,28401,25353,2640,0,408,3000,32621,,,,,,,,,,,,
4150,13921,4929,1941,4782,2269,3400,18481,,,,,,,,,,,,
4151,18446,4928,8869,4186,463,3000,22616,,,,,,,,,,,,
4152,24469,12074,8527,785,3083,3400,29089,,,,,,,,,,,,
4153,28492,25403,161,554,2374,2600,32312,,,,,,,,,,,,
4154,26427,25406,867,0,154,2600,30207,,,,,,,,,,,,
4155,20300,3215,3124,8207,5754,5000,26510,,,,,,,,,,,,
4156,23812,12104,3580,1674,6454,3400,28412,,,,,,,,,,,,
4157,27528,25446,0,612,1470,3000,31708,,,,,,,,,,,,
4158,17145,5891,4307,2641,4306,2600,20915,,,,,,,,,,,,
4159,28699,25447,2557,0,695,2600,32509,,,,,,,,,,,,
4160,15862,1226,4177,2981,7478,4600,21632,,,,,,,,,,,,
4161,13738,4562,1988,3480,3708,3400,18318,,,,,,,,,,,,
4162,19543,4952,8842,4270,1479,3000,23723,,,,,,,,,,,,
4163,19881,4982,8474,4214,2211,3400,24471,,,,,,,,,,,,
4164,22058,5888,4820,10835,515,3800,27058,,,,,,,,,,,,
4165,26249,25454,123,672,0,3000,30419,,,,,,,,,,,,
4166,27687,25470,799,0,1418,2600,31487,,,,,,,,,,,,
4167,23907,4683,8357,4087,6780,4600,29727,,,,,,,,,,,,
4168,26896,25468,590,0,838,3000,31106,,,,,,,,,,,,
4169,29218,25467,2656,0,1095,3000,33438,,,,,,,,,,,,
4170,28556,25479,886,131,2060,3000,32786,,,,,,,,,,,,
4171,21013,5038,3690,1120,11165,2600,24823,,,,,,,,,,,,
4172,19761,5869,11250,391,2251,3800,24771,,,,,,,,,,,,
4173,27586,25568,50,1968,0,3000,31776,,,,,,,,,,,,
4174,27671,25631,138,1902,0,3000,31881,,,,,,,,,,,,
4175,28481,27205,0,1131,145,3400,33091,,,,,,,,,,,,
4176,23645,6886,11396,5363,0,4600,29455,,,,,,,,,,,,
4177,21857,6920,11520,2820,597,3800,26857,,,,,,,,,,,,
4178,15494,1210,7463,4830,1991,3800,20454,,,,,,,,,,,,
4179,28008,27241,0,0,767,3400,32598,,,,,,,,,,,,
4180,25319,11793,8632,2422,2472,3000,29529,,,,,,,,,,,,
4181,20361,6979,4767,8409,206,4200,25731,,,,,,,,,,,,
4182,20422,4748,11610,2738,1326,2600,24232,,,,,,,,,,,,
4183,21046,3901,3085,8100,5960,3800,26036,,,,,,,,,,,,
4184,16173,1200,8252,4718,2003,3000,20323,,,,,,,,,,,,
4185,22578,4743,4791,2602,10442,3000,26778,,,,,,,,,,,,
4186,27182,25704,0,0,1478,3000,31382,,,,,,,,,,,,
4187,19566,7050,1252,3318,7946,4600,25356,,,,,,,,,,,,
4188,21776,6011,4260,11301,204,2600,25576,,,,,,,,,,,,
4189,28626,25701,2453,0,472,2600,32446,,,,,,,,,,,,
4190,21701,12062,8469,843,327,3800,26691,,,,,,,,,,,,
4191,26483,25706,754,0,23,2600,30263,,,,,,,,,,,,
4192,28868,25723,752,2371,22,3000,33098,,,,,,,,,,,,
4193,21189,6005,11307,1564,2313,3000,25409,,,,,,,,,,,,
4194,28651,25717,758,1760,416,2600,32461,,,,,,,,,,,,
4195,27082,25723,560,121,678,3400,31702,,,,,,,,,,,,
4196,14544,5042,4292,4800,410,3400,19104,,,,,,,,,,,,
4197,14616,3364,8426,2292,534,5000,20796,,,,,,,,,,,,
4198,28569,25732,760,460,1617,3000,32789,,,,,,,,,,,,
4199,18925,4432,4336,8675,1482,3800,23885,,,,,,,,,,,,
4200,27430,25793,24,1613,0,3400,32020,,,,,,,,,,,,
4201,19990,5188,4532,8027,2243,3400,24580,,,,,,,,,,,,
4202,21157,5224,1808,3386,10739,3400,25767,,,,,,,,,,,,
4203,18146,1209,3044,11255,2638,4200,23526,,,,,,,,,,,,
4204,28524,25811,689,0,2024,3000,32724,,,,,,,,,,,,
4205,28584,25830,0,2656,98,3000,32814,,,,,,,,,,,,
4206,18769,5224,8964,3121,1460,3800,23759,,,,,,,,,,,,
4207,20685,5220,8978,4111,2376,3000,24875,,,,,,,,,,,,
4208,21259,5651,4279,11020,309,4200,26659,,,,,,,,,,,,
4209,20191,3404,2965,11496,2326,3400,24791,,,,,,,,,,,,
4210,29334,25869,826,1551,1088,2600,33154,,,,,,,,,,,,
4211,28892,25887,822,128,2055,2600,32702,,,,,,,,,,,,
4212,28677,25921,790,0,1966,2600,32487,,,,,,,,,,,,
4213,22097,2483,8256,11086,272,3000,26297,,,,,,,,,,,,
4214,14456,3336,7439,490,3191,4600,20236,,,,,,,,,,,,
4215,18633,5249,8996,2008,2380,3800,23633,,,,,,,,,,,,
4216,20572,1193,3055,8993,7331,3800,25552,,,,,,,,,,,,
4217,13829,3369,4575,2568,3317,5000,19989,,,,,,,,,,,,
4218,26749,25955,690,104,0,3000,30939,,,,,,,,,,,,
4219,27668,25958,24,1686,0,3000,31868,,,,,,,,,,,,
4220,14419,5305,3703,4908,503,3000,18589,,,,,,,,,,,,
4221,27558,25966,722,0,870,2200,30968,,,,,,,,,,,,
4222,29231,25977,747,1394,1113,2600,33061,,,,,,,,,,,,
4223,21253,2498,8244,4415,6096,3000,25433,,,,,,,,,,,,
4224,18679,3981,3027,11243,428,3400,23249,,,,,,,,,,,,
4225,27834,25976,1332,526,0,4200,33274,,,,,,,,,,,,
4226,23786,4026,8732,7755,3273,3400,28386,,,,,,,,,,,,
4227,22557,7434,8190,2597,4336,3800,27567,,,,,,,,,,,,
4228,22953,6057,11439,531,4926,2600,26773,,,,,,,,,,,,
4229,28480,25975,713,0,1792,3000,32710,,,,,,,,,,,,
4230,17545,5383,8544,3157,461,3400,22135,,,,,,,,,,,,
4231,16941,5385,3016,8125,415,3800,21931,,,,,,,,,,,,
4232,18224,3361,3043,8110,3710,4200,23604,,,,,,,,,,,,
4233,27492,25971,0,547,974,2200,30902,,,,,,,,,,,,
4234,23258,11727,8540,2545,446,2600,27048,,,,,,,,,,,,
4235,21972,5411,3734,11189,1638,3400,26592,,,,,,,,,,,,
4236,23606,6167,11372,1611,4456,2600,27436,,,,,,,,,,,,
4237,24480,6212,11345,5747,1176,2600,28320,,,,,,,,,,,,
4238,22821,12210,7824,2519,268,3000,27011,,,,,,,,,,,,
4239,23515,4834,11382,6990,309,3400,28135,,,,,,,,,,,,
4240,17939,1036,4670,4217,8016,2600,21699,,,,,,,,,,,,
4241,16754,2930,1771,3084,8969,3000,20924,,,,,,,,,,,,
4242,17268,4202,3045,7232,2789,3400,21848,,,,,,,,,,,,
4243,28223,26057,647,1519,0,2600,32023,,,,,,,,,,,,
4244,20328,7413,8185,2365,2365,5400,26918,,,,,,,,,,,,
4245,22466,2478,7389,3278,9321,4200,27886,,,,,,,,,,,,
4246,20525,2497,8307,3612,6109,3800,25525,,,,,,,,,,,,
4247,27874,26070,717,0,1087,3000,32074,,,,,,,,,,,,
4248,26679,26113,0,566,0,3000,30869,,,,,,,,,,,,
4249,21809,6292,9303,645,5569,3400,26409,,,,,,,,,,,,
4250,27353,26124,0,0,1229,3000,31553,,,,,,,,,,,,
4251,27813,26159,681,801,172,3800,32853,,,,,,,,,,,,
4252,28632,26159,2082,0,391,2600,32452,,,,,,,,,,,,
4253,18274,7291,4320,4246,2417,4200,23644,,,,,,,,,,,,
4254,27339,26199,448,0,692,3000,31549,,,,,,,,,,,,
4255,21995,4542,8951,7241,1261,4600,27785,,,,,,,,,,,,
4256,28880,27754,1126,0,0,3000,33110,,,,,,,,,,,,
4257,21369,3454,8680,3187,6048,3000,25569,,,,,,,,,,,,
4258,22749,2540,8242,7810,4157,3800,27759,,,,,,,,,,,,
4259,27749,26197,641,0,911,3000,31969,,,,,,,,,,,,
4260,28812,26208,690,1397,517,2600,32622,,,,,,,,,,,,
4261,18615,2896,4674,4143,6902,3800,23595,,,,,,,,,,,,
4262,12106,2550,4677,4203,676,4600,17846,,,,,,,,,,,,
4263,21483,6318,4282,525,10358,4200,26883,,,,,,,,,,,,
4264,26221,26221,0,0,0,3000,30401,,,,,,,,,,,,
4265,15260,4371,7268,472,3149,3800,20220,,,,,,,,,,,,
4266,18753,1247,8218,2583,6705,3800,23743,,,,,,,,,,,,
4267,18930,2962,8813,6868,287,4200,24310,,,,,,,,,,,,
4268,18700,6666,4285,7326,423,3000,22890,,,,,,,,,,,,
4269,26930,26215,671,44,0,2600,30710,,,,,,,,,,,,
4270,27578,26233,668,0,677,2600,31378,,,,,,,,,,,,
4271,28641,26302,1967,0,372,2600,32451,,,,,,,,,,,,
4272,28987,26323,567,1047,1050,3000,33237,,,,,,,,,,,,
4273,12656,4576,4287,528,3265,4600,18406,,,,,,,,,,,,
4274,23226,2655,11789,7323,1459,3800,28226,,,,,,,,,,,,
4275,28344,26339,436,1258,311,3000,32574,,,,,,,,,,,,
4276,20839,3484,11330,606,5419,5800,27839,,,,,,,,,,,,
4277,28473,26379,564,0,1530,3000,32703,,,,,,,,,,,,
4278,21225,6424,11314,2647,840,2600,25035,,,,,,,,,,,,
4279,19165,5437,1631,3519,8578,3800,24155,,,,,,,,,,,,
4280,29079,26393,1439,702,545,3000,33339,,,,,,,,,,,,
4281,27819,26425,707,10,677,2600,31629,,,,,,,,,,,,
4282,28476,27946,0,530,0,3400,33066,,,,,,,,,,,,
4283,23900,7442,11324,4489,645,4600,29710,,,,,,,,,,,,
4284,28581,26426,1416,399,340,3800,33631,,,,,,,,,,,,
4285,16406,4568,8570,536,2732,4200,21776,,,,,,,,,,,,
4286,21009,1192,3590,8915,7312,2600,24799,,,,,,,,,,,,
4287,25221,11886,7996,5339,0,3000,29441,,,,,,,,,,,,
4288,21673,7444,7201,6306,722,5800,28693,,,,,,,,,,,,
4289,22782,11882,3173,6966,761,4200,28192,,,,,,,,,,,,
4290,28747,26455,0,1193,1099,3000,32977,,,,,,,,,,,,
4291,18229,4841,8698,4125,565,2600,21999,,,,,,,,,,,,
4292,22287,7279,11376,2540,1092,4600,28097,,,,,,,,,,,,
4293,23660,7410,1120,7411,7719,4200,29070,,,,,,,,,,,,
4294,27252,26445,0,114,693,3000,31462,,,,,,,,,,,,
4295,28533,26474,582,1153,324,3000,32763,,,,,,,,,,,,
4296,22757,11892,3259,6274,1332,3000,26977,,,,,,,,,,,,
4297,28777,26471,632,0,1674,2600,32587,,,,,,,,,,,,
4298,28272,26473,509,0,1290,3400,32902,,,,,,,,,,,,
4299,15490,3533,8224,3181,552,3400,20070,,,,,,,,,,,,
4300,22560,7475,11386,2485,1214,4200,27960,,,,,,,,,,,,
4301,26549,26469,0,80,0,3000,30719,,,,,,,,,,,,
4302,27724,26483,0,169,1072,3000,31914,,,,,,,,,,,,
4303,19992,4347,4217,11251,177,4200,25362,,,,,,,,,,,,
4304,27789,26551,541,44,653,3400,32399,,,,,,,,,,,,
4305,22308,11893,7474,423,2518,3000,26498,,,,,,,,,,,,
4306,19306,11899,4301,2675,431,2600,23086,,,,,,,,,,,,
4307,17746,12110,2457,395,2784,3000,21936,,,,,,,,,,,,
4308,18261,3444,8169,2515,4133,2600,22031,,,,,,,,,,,,
4309,28439,26564,540,908,427,3000,32679,,,,,,,,,,,,
4310,24993,6507,11277,6569,640,3000,29223,,,,,,,,,,,,
4311,16210,3526,4705,7406,573,4200,21570,,,,,,,,,,,,
4312,18658,3448,7328,450,7432,4600,24448,,,,,,,,,,,,
4313,28501,28148,0,353,0,3400,33091,,,,,,,,,,,,
4314,28337,26574,516,1247,0,2600,32127,,,,,,,,,,,,
4315,28285,26617,1668,0,0,2600,32085,,,,,,,,,,,,
4316,19469,4889,8816,4210,1554,2600,23249,,,,,,,,,,,,
4317,29300,26630,482,1132,1056,2600,33130,,,,,,,,,,,,
4318,28189,26665,434,1090,0,3000,32399,,,,,,,,,,,,
4319,21272,5517,1606,3396,10753,3000,25482,,,,,,,,,,,,
4320,22231,4345,8724,3336,5826,3800,27221,,,,,,,,,,,,
4321,22479,8240,4588,5909,3742,7000,30689,,,,,,,,,,,,
4322,19454,7857,7390,2842,1365,6600,27254,,,,,,,,,,,,
4323,26663,26663,0,0,0,3000,30853,,,,,,,,,,,,
4324,28582,26704,412,0,1466,3000,32802,,,,,,,,,,,,
4325,27946,26720,514,0,712,3000,32166,,,,,,,,,,,,
4326,28606,26733,515,0,1358,3000,32836,,,,,,,,,,,,
4327,18032,7533,4759,3365,2375,4200,23402,,,,,,,,,,,,
4328,17783,7533,1167,7449,1634,3800,22763,,,,,,,,,,,,
4329,28540,26727,537,1073,203,3000,32770,,,,,,,,,,,,
4330,16016,3672,8892,558,2894,4200,21386,,,,,,,,,,,,
4331,27950,26731,0,1219,0,3000,32140,,,,,,,,,,,,
4332,21103,11850,2486,559,6208,2600,24903,,,,,,,,,,,,
4333,19648,7605,7348,2675,2020,4600,25448,,,,,,,,,,,,
4334,28220,26725,0,1208,287,3000,32450,,,,,,,,,,,,
4335,27628,26737,0,0,891,3000,31828,,,,,,,,,,,,
4336,28888,26806,0,1042,1040,3000,33118,,,,,,,,,,,,
4337,22974,7416,4185,10564,809,4600,28784,,,,,,,,,,,,
4338,27739,26824,7,883,25,3800,32759,,,,,,,,,,,,
4339,26840,26840,0,0,0,3000,31030,,,,,,,,,,,,
4340,27785,26885,0,900,0,3000,31985,,,,,,,,,,,,
4341,28692,26902,374,1061,355,2600,32502,,,,,,,,,,,,
4342,20226,6462,9345,2583,1836,4600,26026,,,,,,,,,,,,
4343,30712,2658,8185,19869,0,4200,36142,,,,,,,,,,,,
4344,28884,26936,414,778,756,3000,33134,,,,,,,,,,,,
4345,24568,11893,7907,2017,2751,3000,28808,,,,,,,,,,,,
4346,27596,26936,0,0,660,3000,31816,,,,,,,,,,,,
4347,16844,11893,3127,1523,301,6200,24224,,,,,,,,,,,,
4348,26976,26976,0,0,0,3000,31146,,,,,,,,,,,,
4349,27945,26977,0,0,968,3000,32125,,,,,,,,,,,,
4350,28879,26988,407,854,630,3000,33129,,,,,,,,,,,,
4351,22925,12075,7992,1155,1703,2600,26745,,,,,,,,,,,,
4352,15051,6560,4735,3369,387,2600,18821,,,,,,,,,,,,
4353,28975,27001,0,856,1118,2600,32805,,,,,,,,,,,,
4354,12223,4724,3203,1099,3197,3400,16773,,,,,,,,,,,,
4355,18389,4280,1953,3492,8664,3800,23349,,,,,,,,,,,,
4356,27001,27001,0,0,0,3000,31191,,,,,,,,,,,,
4357,23018,12043,2510,7263,1202,3400,27638,,,,,,,,,,,,
4358,28322,27004,260,1058,0,2600,32122,,,,,,,,,,,,
4359,19086,7586,1283,3364,6853,3000,23276,,,,,,,,,,,,
4360,28656,28514,0,142,0,3400,33266,,,,,,,,,,,,
4361,28791,27013,1468,0,310,2600,32601,,,,,,,,,,,,
4362,20423,5007,8958,4115,2343,2600,24213,,,,,,,,,,,,
4363,29122,27079,1411,0,632,3000,33362,,,,,,,,,,,,
4364,28315,27101,152,1062,0,2600,32105,,,,,,,,,,,,
4365,28491,27117,1374,0,0,2600,32291,,,,,,,,,,,,
4366,28026,27162,95,0,769,2600,31826,,,,,,,,,,,,
4367,21344,6556,11516,2935,337,3800,26334,,,,,,,,,,,,
4368,18577,5005,9054,4053,465,3400,23147,,,,,,,,,,,,
4369,19434,7649,7418,2664,1703,5400,26034,,,,,,,,,,,,
4370,29231,27173,0,1007,1051,2600,33071,,,,,,,,,,,,
4371,28734,27208,1453,0,73,2600,32564,,,,,,,,,,,,
4372,18895,6923,4666,446,6860,3000,23075,,,,,,,,,,,,
4373,22196,12016,7216,2523,441,3400,26796,,,,,,,,,,,,
4374,18720,6578,9286,533,2323,2600,22510,,,,,,,,,,,,
4375,29298,27246,1420,0,632,2600,33128,,,,,,,,,,,,
4376,24627,7736,8145,8650,96,4200,30037,,,,,,,,,,,,
4377,21021,3368,4619,11363,1671,3800,26011,,,,,,,,,,,,
4378,21864,5574,3576,11214,1500,3400,26484,,,,,,,,,,,,
4379,28035,27248,207,0,580,2600,31845,,,,,,,,,,,,
4380,27264,27264,0,0,0,3000,31444,,,,,,,,,,,,
4381,18043,4413,8847,3328,1455,4200,23413,,,,,,,,,,,,
4382,17198,3398,8329,2499,2972,2600,20988,,,,,,,,,,,,
4383,17840,2727,1960,11278,1875,6600,25630,,,,,,,,,,,,
4384,21164,12188,6833,936,1207,4600,26974,,,,,,,,,,,,
4385,28852,27260,0,42,1550,2600,32672,,,,,,,,,,,,
4386,29156,27265,1382,0,509,3000,33376,,,,,,,,,,,,
4387,28706,27268,810,0,628,3400,33346,,,,,,,,,,,,
4388,19503,5031,3037,8964,2471,3000,23703,,,,,,,,,,,,
4389,23277,12030,528,4164,6555,3400,27857,,,,,,,,,,,,
4390,17961,1302,4670,9408,2581,3400,22511,,,,,,,,,,,,
4391,22899,6612,4673,10863,751,3800,27899,,,,,,,,,,,,
4392,20259,5586,1643,11343,1687,4600,26069,,,,,,,,,,,,
4393,21474,5676,2897,11206,1695,3400,26084,,,,,,,,,,,,
4394,27542,27338,204,0,0,3000,31742,,,,,,,,,,,,
4395,19430,7318,4301,6897,914,4600,25220,,,,,,,,,,,,
4396,17435,1236,3036,9022,4141,3000,21585,,,,,,,,,,,,
4397,22746,12039,3476,7004,227,3800,27746,,,,,,,,,,,,
4398,28205,27359,186,0,660,2200,31615,,,,,,,,,,,,
4399,19820,1293,3019,9358,6150,4200,25200,,,,,,,,,,,,
4400,28022,27369,93,0,560,2600,31812,,,,,,,,,,,,
4401,28790,27412,0,668,710,3000,33030,,,,,,,,,,,,
4402,28387,27430,52,905,0,2600,32187,,,,,,,,,,,,
4403,28276,27465,0,811,0,3400,32906,,,,,,,,,,,,
4404,28727,27468,70,0,1189,3000,32957,,,,,,,,,,,,
4405,10722,3492,3067,3580,583,2600,14482,,,,,,,,,,,,
4406,28100,27504,0,0,596,3000,32300,,,,,,,,,,,,
4407,28050,27506,0,0,544,2600,31840,,,,,,,,,,,,
4408,28093,27517,35,0,541,3000,32313,,,,,,,,,,,,
4409,23519,5160,3547,8625,6187,5000,29749,,,,,,,,,,,,
4410,28794,27533,1148,0,113,2600,32614,,,,,,,,,,,,
4411,22003,7462,8054,5759,728,6200,29403,,,,,,,,,,,,
4412,28553,27534,0,0,1019,3000,32763,,,,,,,,,,,,
4413,28198,27536,79,0,583,2600,31988,,,,,,,,,,,,
4414,23534,6581,4200,8503,4250,2600,27344,,,,,,,,,,,,
4415,25719,12198,7787,2394,3340,3000,29929,,,,,,,,,,,,
4416,17194,1420,8183,3711,3880,4600,22944,,,,,,,,,,,,
4417,28375,27534,39,661,141,3000,32615,,,,,,,,,,,,
4418,18727,3302,8684,4176,2565,3400,23297,,,,,,,,,,,,
4419,29031,27545,871,0,615,3000,33271,,,,,,,,,,,,
4420,23082,12075,4213,1613,5181,3400,27682,,,,,,,,,,,,
4421,21010,6513,11476,1383,1638,3800,26030,,,,,,,,,,,,
4422,27662,27609,53,0,0,3000,31852,,,,,,,,,,,,
4423,13682,5277,4681,3245,479,3000,17852,,,,,,,,,,,,
4424,22351,7736,3352,7727,3536,4200,27771,,,,,,,,,,,,
4425,28325,27622,0,703,0,3400,32945,,,,,,,,,,,,
4426,29404,27640,1110,0,654,2600,33234,,,,,,,,,,,,
4427,31390,5390,11377,2610,12013,3400,36030,,,,,,,,,,,,
4428,18380,6567,7171,1995,2647,3400,22980,,,,,,,,,,,,
4429,20478,3328,7322,2348,7480,4600,26278,,,,,,,,,,,,
4430,20307,3411,8927,7282,687,4600,26107,,,,,,,,,,,,
4431,29241,28936,305,0,0,3000,33461,,,,,,,,,,,,
4432,28572,27694,0,878,0,2600,32372,,,,,,,,,,,,
4433,29215,27725,0,946,544,2600,33035,,,,,,,,,,,,
4434,18408,12166,4176,1630,436,3400,22978,,,,,,,,,,,,
4435,23789,5381,11282,6555,571,3800,28809,,,,,,,,,,,,
4436,24848,12178,8543,907,3220,3000,29068,,,,,,,,,,,,
4437,27903,27719,0,0,184,3400,32503,,,,,,,,,,,,
4438,22837,12284,556,7389,2608,5400,29447,,,,,,,,,,,,
4439,22479,12185,7746,1011,1537,2600,26289,,,,,,,,,,,,
4440,18330,6562,4186,477,7105,2600,22120,,,,,,,,,,,,
4441,28221,27750,0,0,471,2600,32031,,,,,,,,,,,,
4442,22381,3501,11559,6997,324,3400,27001,,,,,,,,,,,,
4443,31157,5421,1692,8154,15890,3400,35777,,,,,,,,,,,,
4444,18367,3437,4595,8814,1521,3400,22937,,,,,,,,,,,,
4445,17356,6555,4229,2459,4113,3000,21526,,,,,,,,,,,,
4446,19161,12183,3634,2428,916,4200,24561,,,,,,,,,,,,
4447,21634,7484,9132,3343,1675,3400,26214,,,,,,,,,,,,
4448,18756,12182,3662,505,2407,3000,22946,,,,,,,,,,,,
4449,29408,27739,1074,0,595,2600,33238,,,,,,,,,,,,
4450,28138,27743,0,0,395,3000,32358,,,,,,,,,,,,
4451,29279,29057,222,0,0,3800,34279,,,,,,,,,,,,
4452,20736,5440,4221,8543,2532,3800,25716,,,,,,,,,,,,
4453,28882,27755,1127,0,0,2600,32702,,,,,,,,,,,,
4454,21108,12168,3512,3683,1745,3400,25698,,,,,,,,,,,,
4455,18853,5728,9306,2650,1169,3800,23843,,,,,,,,,,,,
4456,31048,5437,9170,7073,9368,3800,36088,,,,,,,,,,,,
4457,24609,12166,7266,1996,3181,3000,28839,,,,,,,,,,,,
4458,19864,5723,11282,2621,238,3400,24464,,,,,,,,,,,,
4459,21280,3486,8633,2201,6960,3400,25880,,,,,,,,,,,,
4460,21432,4558,3750,2557,10567,3800,26422,,,,,,,,,,,,
4461,20490,5748,11265,2650,827,3000,24700,,,,,,,,,,,,
4462,29088,27749,0,710,629,2600,32918,,,,,,,,,,,,
4463,19714,5418,4837,7726,1733,5000,25914,,,,,,,,,,,,
4464,28734,27760,0,918,56,2600,32544,,,,,,,,,,,,
4465,23410,5840,11372,6198,0,3800,28430,,,,,,,,,,,,
4466,19280,3488,4310,8608,2874,4600,25050,,,,,,,,,,,,
4467,19109,12183,4184,485,2257,3800,24079,,,,,,,,,,,,
4468,21523,5840,4279,11068,336,3400,26123,,,,,,,,,,,,
4469,28863,27821,1042,0,0,2600,32683,,,,,,,,,,,,
4470,28498,27843,0,655,0,3000,32738,,,,,,,,,,,,
4471,24071,7518,11308,5245,0,3800,29081,,,,,,,,,,,,
4472,22339,5896,9439,1571,5433,3800,27349,,,,,,,,,,,,
4473,27858,27858,0,0,0,2600,31638,,,,,,,,,,,,
4474,29396,27902,1148,0,346,2600,33216,,,,,,,,,,,,
4475,22776,7549,7642,6851,734,4600,28596,,,,,,,,,,,,
4476,28681,27915,0,766,0,2600,32471,,,,,,,,,,,,
4477,23049,6677,11520,1329,3523,3400,27679,,,,,,,,,,,,
4478,26413,5456,8981,7402,4574,2600,30253,,,,,,,,,,,,
4479,28061,27944,0,0,117,3000,32261,,,,,,,,,,,,
4480,23374,7412,4268,4266,7428,4200,28764,,,,,,,,,,,,
4481,16108,5954,4685,3630,1839,3400,20678,,,,,,,,,,,,
4482,14961,3896,4127,664,6274,7800,23941,,,,,,,,,,,,
